MSFT,Microsoft Corporation,2019-04-25,Microsoft market cap touches $1 trillion  pulls above Apple ,Microsoft Corp's market value vaulted above the $1 trillion mark for the first time in regular session trade on Thursday  pulling ahead of Apple Inc and making it the most valuable U.S. publicly traded company after quarterly earnings and revenue beat Wall Street expectations.,topStory
MSFT,Microsoft Corporation,2019-04-25,US STOCKS-S&P 500 flat as losses in industrials offset gains in Facebook  Microsoft ,* Dow falls 0.48%  S&P up 0.04%  Nasdaq gains 0.25% (Updates to early afternoon),normal
MSFT,Microsoft Corporation,2019-04-25,US STOCKS-Weak industrial earnings drag Wall Street lower ,* Indexes down: Dow 0.78%  S&P 0.18%  Nasdaq 0.01% (Changes comment  updates prices to late morning),normal
MSFT,Microsoft Corporation,2019-04-25,GRAPHIC-Microsoft market cap touches $1 trillion  pulls above Apple ,April 25 Microsoft Corp's market value vaulted above the $1 trillion mark for the first time in regular session trade on Thursday  pulling ahead of Apple Inc and making it the most valuable U.S. publicly traded company after quarterly earnings and revenue beat Wall Street expectations.,normal
MSFT,Microsoft Corporation,2019-04-25,US STOCKS-3M slump keeps Wall St under pressure  tech offers support ,* Dow slides 0.80%  S&P off 0.09%  Nasdaq rises 0.45% (Updates to open),normal
MSFT,Microsoft Corporation,2019-04-25,US STOCKS SNAPSHOT-Nasdaq hits record high at open on strong tech earnings; 3M weighs on Dow ,April 25 The tech-heavy Nasdaq index hit a fresh record at the open on Thursday after strong results from Facebook and Microsoft  while a slump in industrial conglomerate 3M weighed on the Dow and limited gains on the S&P.,normal
MSFT,Microsoft Corporation,2019-04-25,US STOCKS-Nasdaq eyes record high after strong tech earnings; 3M results hit Dow ,* Futures: Dow off 0.24%  S&P up 0.13%  Nasdaq rises 0.39% (Changes comment  updates price),normal
MSFT,Microsoft Corporation,2019-04-25,Microsoft tops $1 trillion as it predicts more cloud growth ,Microsoft Corp on Wednesday briefly topped $1 trillion in value for the first time after executives predicted continued growth for its cloud computing business.,normal
MSFT,Microsoft Corporation,2019-04-25,UPDATE 5-Microsoft tops $1 trillion as it predicts more cloud growth ,April 24 Microsoft Corp on Wednesday briefly topped $1 trillion in value for the first time after executives predicted continued growth for its cloud computing business.,normal
TSLA,Tesla Inc ,2019-04-25,New capital for Tesla will come at a cost ,A capital raise for Tesla Inc will not come cheap and  Chief Executive Officer Elon Musk must finally prove to investors that he can produce and deliver Model 3s and higher margin electric cars on time  Wall Street analysts said on Thursday.,topStory
TSLA,Tesla Inc ,2019-04-25,New capital for Tesla will come at a cost ,April 25 A capital raise for Tesla Inc will not come cheap and  Chief Executive Officer Elon Musk must finally prove to investors that he can produce and deliver Model 3s and higher margin electric cars on time  Wall Street analysts said on Thursday.,normal
TSLA,Tesla Inc ,2019-04-25,Panasonic may upgrade Japan plant to make advanced Tesla batteries: source ,TOKYO Panasonic Corp may upgrade one of its battery plants in Japan to produce advanced-format battery cells for Tesla Inc if needed by the U.S. electric vehicle (EV) maker  a person familiar with the matter told Reuters on Thursday.,normal
TSLA,Tesla Inc ,2019-04-25,Panasonic may upgrade Japan plant to make advanced Tesla batteries -source ,TOKYO  April 25 Panasonic Corp may upgrade one of its battery plants in Japan to produce advanced-format battery cells for Tesla Inc if needed by the U.S. electric vehicle (EV) maker  a person familiar with the matter told Reuters on Thursday.,normal
TSLA,Tesla Inc ,2019-04-25,Tesla's Musk 'sees merit' in capital raise  vows profit in third quarter after large loss ,Tesla Inc Chief Executive Elon Musk suggested on Wednesday a capital raise could be imminent  as the electric vehicle maker lost $700 million in the first quarter and predicted a return to profit in the third.,normal
INTC,Intel Corporation,2019-04-25,Intel cuts full-year revenue forecast  misses on data-center sales ,Chipmaker Intel Corp cut its full-year revenue forecast on Thursday and missed analysts' estimates for first-quarter sales for its higher-margin data center business  sending its shares down 7 percent after hours.,topStory
INTC,Intel Corporation,2019-04-25,UPDATE 2-Intel cuts full-year revenue forecast  misses on data-center sales ,April 25 Chipmaker Intel Corp cut its full-year revenue forecast on Thursday and missed analysts' estimates for first-quarter sales for its higher-margin data center business  sending its shares down 7 percent after hours.,normal
INTC,Intel Corporation,2019-04-25,Intel forecasts weak Q2  cuts full-year outlook ,April 25 Chipmaker Intel Corp forecast current-quarter revenue below analysts' estimates and cut full-year outlook on Thursday  sparking worries that an industry-wide slowdown could persist until the end of 2019  sending shares down 7 percent.,normal
