MSFT,Microsoft Corporation,2019-03-12,Foxconn rejects Microsoft patent lawsuit  says never had to pay royalties ,TAIPEI Taiwan's Foxconn on Tuesday responded to a patent infringement lawsuit filed against it by Microsoft Corp  saying as a contract manufacturer  it has never needed to pay royalties for the U.S. company's software. | Video ,topStory
MSFT,Microsoft Corporation,2019-03-12,UPDATE 2-Foxconn rejects Microsoft patent lawsuit  says never had to pay royalties ,TAIPEI  March 12 Taiwan's Foxconn on Tuesday responded to a patent infringement lawsuit filed against it by Microsoft Corp  saying as a contract manufacturer  it has never needed to pay royalties for the U.S. company's software.,normal
MSFT,Microsoft Corporation,2019-03-12,Taiwan's Foxconn says unlikely to suffer loss from Microsoft lawsuit ,TAIPEI  March 12 Foxconn does not expect to suffer any loss as a result of a lawsuit filed by Microsoft Corp  the chief executive of the Taiwanese company  Terry Gou  said on Tuesday. Microsoft has said it is suing Foxconn  the contract manufacturer that rose to global prominence as assembler of the Apple iPhone  for what it claims are unpaid patent royalties.,normal
TSLA,Tesla Inc ,2019-03-12,Elon Musk's defense of his Tesla tweet will get SEC response ,The top U.S. securities regulator received permission from a federal judge on Tuesday to respond to Tesla Inc Chief Executive Elon Musk's arguments that his Twitter post about the electric vehicle maker’s production volume did not violate his recent fraud settlement. | Video ,topStory
TSLA,Tesla Inc ,2019-03-12,UPDATE 4-Elon Musk's defense of his Tesla tweet will get U.S. SEC response ,March 12 The top U.S. securities regulator received permission from a federal judge on Tuesday to respond to Tesla Inc Chief Executive Elon Musk's arguments that his Twitter post about the electric vehicle maker’s production volume did not violate his recent fraud settlement.,normal
TSLA,Tesla Inc ,2019-03-12,U.S. regulator wants to reply to Musk in Tesla case ,March 12 The U.S. Securities and Exchange Commission on Tuesday asked a judge for permission to respond to arguments by Tesla Inc Chief Executive Elon Musk that his recent tweet about the electric vehicle maker’s production volume did not violate his fraud settlement and he cannot be held in contempt.,normal
TSLA,Tesla Inc ,2019-03-12,Elon Musk shoots down U.S. regulator's complaint about his Tesla tweet ,SAN FRANCISCO - Tesla Inc  Chief Executive Elon Musk shot back against U.S. securities regulators on Monday  arguing in a filing that his recent tweet about the electric vehicle maker's production volume did not violate his fraud settlement and he cannot be held in contempt. | Video ,normal
TSLA,Tesla Inc ,2019-03-12,UPDATE 5-Elon Musk shoots down U.S. regulator's complaint about his Tesla tweet ,SAN FRANCISCO  March 11 - Tesla Inc Chief Executive Elon Musk shot back against U.S. securities regulators on Monday  arguing in a filing that his recent tweet about the electric vehicle maker's production volume did not violate his fraud settlement and he cannot be held in contempt.,normal
NVDA,NVIDIA Corporation,2019-03-12,GLOBAL MARKETS-Stocks  pound rally as tweaked Brexit deal soothes investor worries ,* For Reuters Live Markets blog on European and UK stock markets please click on:,normal
NVDA,NVIDIA Corporation,2019-03-12,GLOBAL MARKETS-Brexit deal changes propel pound  Asian shares higher ,SHANGHAI  March 12 The pound and Asian shares jumped on Tuesday after the European Commission agreed to changes in a Brexit deal before a vote in the British parliament on a divorce agreement that has unnerved financial markets over recent months.,normal
NVDA,NVIDIA Corporation,2019-03-12,GLOBAL MARKETS-Pound soars  Asian shares rally after Brexit deal changes ,SHANGHAI  March 12 The pound jumped and Asian shares rallied on Tuesday after the European Commission agreed to changes in a Brexit deal ahead of a vote in the British parliament on a divorce agreement.,normal
NVDA,NVIDIA Corporation,2019-03-12,GLOBAL MARKETS-Pound soars  Asian shares rally after Brexit deal changes ,SHANGHAI  March 12 The pound jumped and Asian shares rallied on Tuesday after the European Commission agreed to changes in a Brexit deal ahead of a vote in the British parliament on a divorce agreement.,normal
NVDA,NVIDIA Corporation,2019-03-12,GLOBAL MARKETS-Pound jumps  Asian shares rise after changes to Brexit deal ,SHANGHAI  March 12 The pound jumped on Tuesday and Asian shares rose after the European Commission agreed to changes in a Brexit deal ahead of a vote in the British parliament on a divorce agreement.,normal
