MSFT,Microsoft Corporation,2019-04-24,Microsoft tops $1 trillion as it predicts more cloud growth ,Microsoft Corp on Wednesday briefly topped $1 trillion in value for the first time after executives predicted continued growth for its cloud computing business.,topStory
MSFT,Microsoft Corporation,2019-04-24,UPDATE 4-Microsoft tops $1 trillion as it predicts more cloud growth ,April 24 Microsoft Corp on Wednesday briefly topped $1 trillion in value for the first time after executives predicted continued growth for its cloud computing business.,normal
MSFT,Microsoft Corporation,2019-04-24,US STOCKS-Wall Street edges lower  energy stocks fall ,* Indexes down: Dow 0.22%  S&P 500 0.22%  Nasdaq 0.23% (Adds aftermarket moves for Microsoft and Facebook shares),normal
MSFT,Microsoft Corporation,2019-04-24,Microsoft quarterly revenue beats estimates on cloud growth ,April 24 Microsoft Corp beat Wall Street estimates for quarterly revenue on Wednesday  fueled by its Azure cloud computing unit and the continued shift to the subscription version of its Office software.,normal
TSLA,Tesla Inc ,2019-04-24,Tesla promises return to profit in third quarter after large loss  may raise more capital ,Tesla Inc lost $700 million in the first quarter but predicted it would return to profit in the third quarter as it cuts costs and improves delivery after facing issues ramping up shipments outside the United States.,topStory
TSLA,Tesla Inc ,2019-04-24,UPDATE 5-Tesla promises return to profit in Q3 after large loss  may raise more capital ,April 24 Tesla Inc lost $700 million in the first quarter but predicted it would return to profit in the third quarter as it cuts costs and improves delivery after facing issues ramping up shipments outside the United States.,normal
TSLA,Tesla Inc ,2019-04-24,Tesla reports first-quarter losses  more to come ,April 24 Tesla Inc on Wednesday reported a $700 million loss for the first quarter and said it would also lose money in the second as it struggled to deliver cars to customers and launched a cheaper version of its Model 3 sedan.,normal
TSLA,Tesla Inc ,2019-04-24,Twitter not amused by long wait for Tesla earnings ,SAN FRANCISCO Twitter was ablaze on Wednesday with humorous commentary and speculation over why Tesla Inc's first-quarter earnings release was so late. As of 5:05 p.m. ET (2105 GMT)  one hour after the market close  the results still had not been released.,normal
TSLA,Tesla Inc ,2019-04-24,Twitter not amused by long wait for Tesla earnings ,SAN FRANCISCO  April 24 Twitter was ablaze on Wednesday with humorous commentary and speculation over why Tesla Inc's first-quarter earnings release was so late. As of 5:05 p.m. ET (2105 GMT)  one hour after the market close  the results still had not been released.,normal
TSLA,Tesla Inc ,2019-04-24,Tesla's Musk says considering building factory in Germany ,Tesla Inc Chief Executive Officer Elon Musk said on Wednesday he was considering building a factory in Germany  responding to a user's suggestion on Twitter.,normal
TSLA,Tesla Inc ,2019-04-24,Tesla's Musk says considering building factory in Germany ,April 24 Tesla Inc Chief Executive Officer Elon Musk said on Wednesday he was considering building a factory in Germany  responding to a user's suggestion https://twitter.com/elonmusk/status/1121114038446858241 on Twitter.,normal
TSLA,Tesla Inc ,2019-04-24,Ford Motor to put $500 million into electric vehicle startup Rivian ,Ford Motor Co said on Wednesday it will invest $500 million in U.S. electric vehicle startup Rivian Automotive LLC  joining Amazon.com Inc in backing the potential rival to Silicon Valley's Tesla Inc.,normal
TSLA,Tesla Inc ,2019-04-24,Tesla rival Rivian says Ford Motor invests $500 mln in firm ,April 24 U.S. electric pickup truck startup Rivian Automotive LLC said on Wednesday that Ford Motor Co invested $500 million in the company  which is seen as one of the major rivals to Tesla Inc.,normal
TSLA,Tesla Inc ,2019-04-24,Tesla upgrades Model S  X cars  brings backs cheaper variants ,Tesla Inc  struggling with delay in delivery of its higher-priced Model S and X luxury cars  said on Tuesday it will bring back lower-priced options for those cars and roll out upgrades to improve their driving range and re-charging speed.,normal
