MSFT,Microsoft Corporation,2019-01-31,Microsoft's Azure revenue growth slows  shares fall ,Microsoft Corp on Thursday met Wall Street's targets for its quarterly results and forecast  though Azure cloud computing sales grew more slowly than a year earlier.,topStory
MSFT,Microsoft Corporation,2019-01-31,UPDATE 4-Microsoft's Azure revenue growth slows  shares fall ,Jan 30 Microsoft Corp on Thursday met Wall Street's targets for its quarterly results and forecast  though Azure cloud computing sales grew more slowly than a year earlier.,normal
TSLA,Tesla Inc ,2019-01-31,Musk not worried about Tesla Model 3 demand  Wall Street thinks otherwise ,Tesla Inc shares fell on Thursday as Wall Street wondered if demand for its mass market Model 3 sedan could be sustained while it tries to make substantial inroads in China. | Video ,topStory
TSLA,Tesla Inc ,2019-01-31,UPDATE 1-Musk not worried about Tesla Model 3 demand  Wall Street thinks otherwise ,Jan 31 Tesla Inc shares fell on Thursday as Wall Street wondered if demand for its mass market Model 3 sedan could be sustained while it tries to make substantial inroads in China.,normal
TSLA,Tesla Inc ,2019-01-31,Musk not worried about Tesla Model 3 demand  but Wall Street is ,Jan 31 Shares in Tesla Inc fell nearly 4 percent on Thursday as Wall Street analysts following up on its fourth-quarter results questioned underlying demand for its crucial Model 3 sedan and the electric car maker's ability to make inroads in China.,normal
TSLA,Tesla Inc ,2019-01-31,Tesla CFO leaves as automaker promises profits and cheaper cars ,Tesla Inc's chief financial officer will leave the company as the automaker on Wednesday promised cheaper Model 3 sedans  the launch of Chinese production this year and profits in every quarter in 2019. | Video ,normal
TSLA,Tesla Inc ,2019-01-31,Factbox: Tesla executive departures since 2016 ,Tesla Inc on Wednesday announced the departure of Chief Financial Officer Deepak Ahuja  the latest senior executive to leave the company as it strives to ramp up electric car production and reach long-term profitability.,normal
TSLA,Tesla Inc ,2019-01-31,UPDATE 8-Tesla CFO leaves as automaker promises profits and cheaper cars ,Jan 30 Tesla Inc's chief financial officer will leave the company as the automaker on Wednesday promised cheaper Model 3 sedans  the launch of Chinese production this year and profits in every quarter in 2019.,normal
INTC,Intel Corporation,2019-01-31,Intel makes interim CEO Swan permanent  bucking history of insiders ,Intel Corp made interim Chief Executive Officer Robert Swan's role permanent on Thursday  marking the first time the chipmaker has picked a leader who did not rise through the company ranks  sending Intel shares down and boosting rivals.,topStory
INTC,Intel Corporation,2019-01-31,UPDATE 4-Intel makes interim CEO Swan permanent  bucking history of insiders ,Jan 31 Intel Corp made interim Chief Executive Officer Robert Swan's role permanent on Thursday  marking the first time the chipmaker has picked a leader who did not rise through the company ranks  sending Intel shares down and boosting rivals.,normal
INTC,Intel Corporation,2019-01-31,Intel makes interim CEO Swan permanent ,Jan 31 Intel Corp named interim Chief Executive Officer Robert Swan to the role on a permanent basis on Thursday while also naming a new interim chief financial officer.,normal
