MSFT,Microsoft Corporation,2019-02-20,Microsoft says discovers hacking targeting democratic institutions in Europe ,Microsoft Corp on Wednesday said it had discovered cyber attacks directed at democratic institutions  think tanks and non-profit organizations in Europe and would offer a cyber security service to several countries to close security gaps. | Video ,topStory
MSFT,Microsoft Corporation,2019-02-20,UPDATE 3-Microsoft says discovers hacking targeting democratic institutions in Europe ,Feb 20 Microsoft Corp on Wednesday said it had discovered cyber attacks directed at democratic institutions  think tanks and non-profit organizations in Europe and would offer a cyber security service to several countries to close security gaps.,normal
MSFT,Microsoft Corporation,2019-02-20,Breakingviews - Hadas: Profit and innovation go different ways ,LONDON (Reuters Breakingviews) - American companies are looking weak when it comes to technological innovation. When it comes to corporate earnings  however  it’s a whole different story.,normal
MSFT,Microsoft Corporation,2019-02-20,CORRECTED (OFFICIAL)-UPDATE 1-South Africa's EOH Holdings founder and chair resigns ,Feb 20 South Africa's largest technology group EOH Holdings  said on Wednesday its founder  chairman and former CEO Asher Bohbot would resign from the board  effective Feb. 28.,normal
TSLA,Tesla Inc ,2019-02-20,Tesla's top lawyer leaves two months into the job ,Tesla Inc said on Wednesday its general counsel Dane Butswinkas is leaving the electric carmaker just two months into the job  the latest in a string of top-level departures at the company.,topStory
TSLA,Tesla Inc ,2019-02-20,UPDATE 2-Tesla's top lawyer leaves two months into the job ,Feb 20 Tesla Inc said on Wednesday its general counsel Dane Butswinkas is leaving the electric carmaker just two months into the job  the latest in a string of top-level departures at the company.,normal
TSLA,Tesla Inc ,2019-02-20,Factbox: Tesla executive departures since 2016 ,Tesla Inc on Wednesday announced the departure of its general counsel Dane Butswinkas  just two months into the job  the latest in a string of senior level exits from the electric carmaker.,normal
TSLA,Tesla Inc ,2019-02-20,Tesla's top lawyer leaves two months into the job ,Feb 20 Tesla Inc said on Wednesday its general counsel Dane Butswinkas is leaving the electric carmaker just two months after it hired him.,normal
TSLA,Tesla Inc ,2019-02-20,Tesla prepares to offer Model 3 leasing to boost demand: Electrek ,Elon Musk's Tesla Inc is preparing to launch its leasing products for Model 3 to boost demand  news website Electrek said on Tuesday  citing an email sent to employees.,normal
TSLA,Tesla Inc ,2019-02-20,UPDATE 1-Tesla prepares to offer Model 3 leasing to boost demand - Electrek ,Feb 19 Elon Musk's Tesla Inc is preparing to launch its leasing products for Model 3 to boost demand  news website Electrek said on Tuesday  citing an email sent to employees.,normal
TSLA,Tesla Inc ,2019-02-20,Tesla to offer Model 3 leasing products to boost demand -Electrek ,Feb 19 Elon Musk's Tesla Inc is preparing to launch its leasing products for Model 3  news website Electrek said on Tuesday  citing an email sent to employees.,normal
INTC,Intel Corporation,2019-02-20,Qualcomm urges U.S. regulators to reverse course and ban some iPhones ,Feb 19 Qualcomm Inc is urging U.S. trade regulators to reverse a judge's ruling and ban the import of some Apple Inc iPhones in a long-running patent fight between the two companies.,normal
QCOM,QUALCOMM Incorporated,2019-02-20,Qualcomm urges U.S. regulators to reverse course and ban some iPhones ,Qualcomm Inc is urging U.S. trade regulators to reverse a judge's ruling and ban the import of some Apple Inc iPhones in a long-running patent fight between the two companies.,topStory
QCOM,QUALCOMM Incorporated,2019-02-20,Qualcomm urges U.S. regulators to reverse course and ban some iPhones ,Feb 19 Qualcomm Inc is urging U.S. trade regulators to reverse a judge's ruling and ban the import of some Apple Inc iPhones in a long-running patent fight between the two companies.,normal
