NVDA,NVIDIA Corporation,2019-01-29,AMD reports record data center revenue  shares jump ,Jan 29 Advanced Micro Devices Inc on Tuesday said it saw record growth in data center revenue  in sharp contrast to results by bigger rivals Nvidia Corp and Intel Corp.,topStory
NVDA,NVIDIA Corporation,2019-01-29,UPDATE 3-AMD shares jump on record growth in data center revenue ,Jan 29 Chipmaker Advanced Micro Devices Inc on Tuesday reported record quarterly growth in data center sales and projected revenue growth in fiscal 2019 above Wall Street expectations  sending its shares up 10 percent after the bell.,normal
NVDA,NVIDIA Corporation,2019-01-29,Nikkei inches up  caution over Chinese demand dampens sentiment ,TOKYO  Jan 29 Japan's Nikkei inched up on Tuesday  led by gains in defensive shares such as utilities  after the index spent much of the day in the red after warnings from U.S. industry bellwethers Caterpillar and Nvidia raised concerns over weakening Chinese demand.,normal
NVDA,NVIDIA Corporation,2019-01-29,SE Asia Stocks-Fall as Sino-U.S. relation strains ahead of trade talks ,    * Sino-U.S. trade deal hangs in balance     * Tech exporters under pressure after Nvidia warning       By Mensholong Lepcha     Jan 29 Southeast Asian stock markets fell on Tuesday after the United States charged China's Huawei with bank fraud and for conspiring to steal trade secrets  denting hopes of a trade deal days before talks between Washington and Beijing.     Broader Asian shares felt the heat of recent developments as the MSCI's broadest index of Asia-Pacific shares out,normal
NVDA,NVIDIA Corporation,2019-01-29,Nikkei falls  pulled down by machinery firms  chip-related shares ,TOKYO  Jan 29 Japan's Nikkei fell on Tuesday as warnings from U.S. industry bellwethers Caterpillar and Nvidia dragged down shares of construction machinery makers and chip-related companies.,normal
NVDA,NVIDIA Corporation,2019-01-29,GLOBAL MARKETS-Asia shares slip as China's Huawei in legal hot water; focus on Sino-U.S. talks ,* Asian markets retreat as U.S. hits Huawei with criminal charges,normal
NVDA,NVIDIA Corporation,2019-01-29,Australia shares slip on China growth worries; NZ down ,* Healthcare  financial stocks down over 2 pct  at 2-week lows,normal
NVDA,NVIDIA Corporation,2019-01-29,GLOBAL MARKETS-Asia shares slip as China's Huawei in legal hot water; focus on Sino-U.S. talks ,* Investors wary about growth after Caterpiller  Nvidia results,normal
INTC,Intel Corporation,2019-01-29,AMD reports record data center revenue  shares jump ,Jan 29 Advanced Micro Devices Inc on Tuesday said it saw record growth in data center revenue  in sharp contrast to results by bigger rivals Nvidia Corp and Intel Corp.,topStory
INTC,Intel Corporation,2019-01-29,Intel to get $1 billion state grant for $11 billion Israel chip plant expansion ,JERUSALEM Intel Corp will receive a grant of about $1 billion from the Israeli government for its latest investment plan to expand its chip manufacturing operations in the country  Israel's finance minister said on Tuesday.,normal
INTC,Intel Corporation,2019-01-29,UPDATE 1-Intel to get $1 bln state grant for $11 bln Israel chip plant expansion ,* Finance Minister says Intel to invest another $11 bln in Israel,normal
INTC,Intel Corporation,2019-01-29,UPDATE 2-Intel to invest $11 bln on new Israeli chip plant - Israel FinMin ,Jan 28 Intel Corp will invest 40 billion shekels ($10.9 billion) on a new chip-making factory in Israel  the Israeli finance minister said on Monday  the latest multi-billion dollar investment in the country by the U.S. semiconductor giant.,normal
