TSLA,Tesla Inc ,2019-01-04,Tesla to start delivering Model 3 to China buyers in March ,BEIJING Tesla Inc said on Friday it plans to start delivering Model 3 cars to customers in China in March  cementing a time frame that the U.S. electric vehicle (EV) maker's chief executive  Elon Musk  tweeted about late last year.,topStory
TSLA,Tesla Inc ,2019-01-04,UPDATE 1-Tesla to start delivering Model 3 to China buyers in March ,BEIJING  Jan 4 Tesla Inc said on Friday it plans to start delivering Model 3 cars to customers in China in March  cementing a time frame that the U.S. electric vehicle (EV) maker's chief executive  Elon Musk  tweeted about late last year.,normal
TSLA,Tesla Inc ,2019-01-04,Tesla to start delivering Model 3 to China buyers in March ,BEIJING  Jan 4 Tesla Inc said on Friday it plans to start delivering Model 3 cars to customers in China in March  cementing a time frame that the U.S. electric vehicle maker's chief executive  Elon Musk  tweeted about late last year.,normal
QCOM,QUALCOMM Incorporated,2019-01-04,Qualcomm kicks off crucial fight with U.S. antitrust regulator ,SAN JOSE  California - The U.S. Federal Trade Commission's antitrust case accusing Qualcomm Inc  of abusing a monopoly on mobile chip technology kicked off in a California courtroom on Friday in a trial whose outcome could have a major impact on the smartphone industry.,topStory
QCOM,QUALCOMM Incorporated,2019-01-04,UPDATE 2-Qualcomm kicks off crucial fight with U.S. antitrust regulator ,SAN JOSE  California - Jan 4 The U.S. Federal Trade Commission's antitrust case accusing Qualcomm Inc of abusing a monopoly on mobile chip technology kicked off in a California courtroom on Friday in a trial whose outcome could have a major impact on the smartphone industry.,normal
QCOM,QUALCOMM Incorporated,2019-01-04,Qualcomm heads to trial in crucial fight with U.S. antitrust regulator ,Jan 4 The U.S. Federal Trade Commission's antitrust case accusing Qualcomm Inc of abusing a monopoly on mobile chip technology is expected to head to the courtroom on Friday for a trial whose outcome could have a major impact on the smartphone industry.,normal
QCOM,QUALCOMM Incorporated,2019-01-04,Qualcomm enforces ban to halt some Apple iPhone sales in Germany ,U.S. chipmaker Qualcomm Inc  took steps to enforce a court order banning the sale of some iPhone models in Germany following a patent dispute  a move that will likely see Apple Inc  pull those models from its German stores. | Video ,normal
QCOM,QUALCOMM Incorporated,2019-01-04,Qualcomm enforces ban to halt some Apple iPhone sales in Germany ,U.S. chipmaker Qualcomm Inc took steps to enforce a court order banning the sale of some iPhone models in Germany following a patent dispute  a move that will likely see Apple Inc pull those models from its German stores. | Video ,normal
QCOM,QUALCOMM Incorporated,2019-01-04,UPDATE 5-Qualcomm enforces ban to halt some Apple iPhone sales in Germany ,* Apple has appealed Dec. 20 court ruling - court (Adds comment from Munich regional court),normal
QCOM,QUALCOMM Incorporated,2019-01-04,German Apple reseller Gravis says still selling iPhones 7  8 ,FRANKFURT German Apple  retailer Gravis said it was still selling iPhone 7 and 8 models at its stores and online after Qualcomm  posted security bonds to enforce a court order that will ban sales of some Apple iPhones in Germany.,normal
