MSFT,Microsoft Corporation,2019-02-22,CORRECTED-Microsoft workers demand it drop $480 mln U.S. Army contract ,SAN FRANCISCO  Feb 22 Several Microsoft Corp employees on Friday demanded that the company cancel a $480 million hardware contract with the U.S. Army and stop developing "any and all weapons technologies.",topStory
MSFT,Microsoft Corporation,2019-02-22,Exxon  Microsoft strike cloud computing agreement for U.S. shale ,Exxon Mobil Corp and Microsoft Corp have agreed to use cloud technology in the U.S. oil producer's shale operations  they said on Friday  helping to boost profitability in the nation's largest shale field.,normal
MSFT,Microsoft Corporation,2019-02-22,CORRECTED-Exxon  Microsoft strike cloud computing agreement for U.S. shale ,Feb 22 Exxon Mobil Corp and Microsoft Corp have agreed to use cloud technology in the U.S. oil producer's shale operations  they said on Friday  helping to boost profitability in the nation's largest shale field.,normal
TSLA,Tesla Inc ,2019-02-22,Tesla rolls out Model 3 in China ahead of schedule in sales push ,BEIJING/SHANGHAI Tesla Inc has started delivering Model 3 cars in China slightly ahead of schedule  as it looks to revive its sales that have been hit hard by Sino-U.S. trade tensions.,topStory
TSLA,Tesla Inc ,2019-02-22,UPDATE 2-Tesla rolls out Model 3 in China ahead of schedule in sales push ,* Tesla had expected to start Model 3 China deliveries in March,normal
TSLA,Tesla Inc ,2019-02-22,Tesla starts Model 3 delivery in China earlier than expected ,BEIJING  Feb 22 Tesla Inc on Friday said it had started delivering Model 3 cars in China  slightly ahead of schedule.,normal
TSLA,Tesla Inc ,2019-02-22,Consumer Reports yanks recommendation for Tesla's Model 3  citing reliability ,DETROIT Consumer Reports on Thursday pulled a recommendation for Tesla Inc's Model 3  citing reliability problems  and the influential U.S. magazine turned up the pressure on other automakers to include crash-avoiding automatic braking as standard equipment.,normal
INTC,Intel Corporation,2019-02-22,Intel says its 5G modem chips will not appear in phones until 2020 ,Intel Corp executives said on Friday its 5G modem chips will not appear in mobile phones until 2020  raising the possibility its biggest customer  Apple Inc  will be more than a year behind rivals in delivering a device that uses the faster networks.,topStory
INTC,Intel Corporation,2019-02-22,REFILE-UPDATE 2-Intel says its 5G modem chips will not appear in phones until 2020 ,Feb 22 Intel Corp executives said on Friday its 5G modem chips will not appear in mobile phones until 2020  raising the possibility its biggest customer  Apple Inc   will be more than a year behind rivals in delivering a device that uses the faster networks.,normal
INTC,Intel Corporation,2019-02-22,Intel says its modem chips will not appear in phones until 2020 ,Feb 22 Intel Corp executives said on Friday that its modem chips will not appear in phones until 2020.,normal
