MSFT,Microsoft Corporation,2019-02-04,Apple briefly regains title as most valuable U.S. company ,SAN FRANCISCO Apple very briefly retook its title as the most valuable publicly listed U.S. company on Monday  beating out Microsoft and Amazon.com  while Alphabet was close behind the trio as it prepared to report its quarterly results.,topStory
MSFT,Microsoft Corporation,2019-02-04,US STOCKS-Boost in tech shares sends Wall Street higher ,* Indexes up: Dow 0.70 pct  S&P 0.68 pct  Nasdaq 1.15 pct (Updates to market close),normal
MSFT,Microsoft Corporation,2019-02-04,UPDATE 1-Apple briefly regains title as most valuable U.S. company ,SAN FRANCISCO  Feb 4 Apple very briefly retook its title as the most valuable publicly listed U.S. company on Monday  beating out Microsoft and Amazon.com   while Alphabet was close behind the trio as it prepared to report its quarterly results.,normal
MSFT,Microsoft Corporation,2019-02-04,Apple briefly regains title as most valuable U.S. company ,SAN FRANCISCO  Feb 4 Apple briefly retook its title as the largest publicly listed U.S. company by market capitalization on Monday  beating out Microsoft and Amazon.com  while Alphabet was close behind the trio as it prepared to report its quarterly results.,normal
TSLA,Tesla Inc ,2019-02-04,Tesla to buy battery tech maker Maxwell Technologies for $218 million ,Tesla Inc has agreed to buy energy storage company Maxwell Technologies Inc for $218 million in an all-stock deal that could help the electric car maker produce batteries that hold more energy and last longer at a time when it needs to cut costs and faces growing competition.,topStory
TSLA,Tesla Inc ,2019-02-04,UPDATE 3-Tesla to buy battery tech maker Maxwell Technologies for $218 mln ,Feb 4 Tesla Inc has agreed to buy energy storage company Maxwell Technologies Inc for $218 million in an all-stock deal that could help the electric car maker produce batteries that hold more energy and last longer at a time when it needs to cut costs and faces growing competition.,normal
TSLA,Tesla Inc ,2019-02-04,Tesla to buy Maxwell Technologies for $218 million ,Feb 4 Maxwell Technologies Inc  a developer of battery technology  said on Monday it had agreed to be bought by Tesla Inc for $218 million. (Reporting by Supantha Mukherjee in Bengaluru Editing by Saumyadeb Chakrabarty),normal
TSLA,Tesla Inc ,2019-02-04,Panasonic cuts profit outlook on slowing China demand; Tesla business a bright spot ,TOKYO Japan's Panasonic Corp cut its annual profit outlook after disappointing quarterly earnings it blamed on a slowing Chinese economy hit by a trade war with the United States that hurt demand for auto components and factory equipment.,normal
TSLA,Tesla Inc ,2019-02-04,UPDATE 2-Panasonic cuts profit outlook on slowing China demand; Tesla business a bright spot ,* Posts Q3 op profit of 97.6 bln yen vs 122.35 bln yen expected,normal
TSLA,Tesla Inc ,2019-02-04,REFILE-Panasonic posts 19 pct drop in Q3 profit  lowers full-year outlook ,TOKYO  Feb 4 Japan's Panasonic Corp reported on Monday a 19 percent drop in third-quarter operating profit and lowered its full-year earnings outlook  even though investment in its battery business with U.S. electric vehicle maker Tesla Inc began to pay off.,normal
